source_name	source_qid	parity	target_name	target_qid	target_uid	reason	witness	
Soliva anthemifolia	ott:1019569	-	Soliva mutisii	ncbi:1193271	756109	noinfo	null

Plagius grandis	ott:614000	=>	Plagius grandis	ncbi:133262	614000	same/primary-name	Plagius grandis
Plagius grandis	ott:614000	-	Pyrethrum grandiflorum	gbif:7992169	9005930	noinfo	null

Plagius maghrebinus	ott:491014	=>	Plagius maghrebinus	ncbi:883860	491014	same/primary-name	Plagius maghrebinus
Plagius maghrebinus	ott:491014	-	Plagius fontanesii	ncbi:133261	614001	noinfo	null

Leucanthemum rotundifolium	ott:3899146	=>	Leucanthemum rotundifolium	ncbi:1155857	3899146	same/parent+parent	Leucantheminae|Leucantheminae
Leucanthemum rotundifolium	ott:3899146	-	Tanacetum rotundifolium	gbif:8145981	9000117	noinfo/lineage	Leucantheminae|Anthemidinae

Coleostephus myconis	ott:349348	=>	Coleostephus myconis	ncbi:99042	349348	same/primary-name	Coleostephus myconis
Coleostephus myconis	ott:349348	-	Coleostephus multicaulis	ncbi:133248	703377	noinfo	null

Cladanthus scariosus	ott:130296	=>	Cladanthus scariosus	ncbi:1142013	130296	same/primary-name	Cladanthus scariosus
Cladanthus scariosus	ott:130296	-	Chamaemelum scariosum	ncbi:179397	907521	noinfo	null

Santolina africana	ott:907530	=>	Santolina africana	ncbi:179398	907530	same/primary-name	Santolina africana
Santolina africana	ott:907530	-	Santolina adscensionis	ncbi:1142014	130298	noinfo	null

Otospermum glabrum	ott:1014821	=>	Otospermum glabrum	ncbi:127988	1014821	same/primary-name	Otospermum glabrum
Otospermum glabrum	ott:1014821	-	Pyrethrum glabrum	gbif:7511450	9005929	noinfo	null

Achillea ptarmica	ott:195131	=>	Achillea ptarmica	ncbi:133233	195131	same/primary-name	Achillea ptarmica
Achillea ptarmica	ott:195131	-	Achillea acuminata	ncbi:282716	295542	noinfo	null

Achillea erba-rotta	ott:245234	=>	Achillea erba-rotta	ncbi:282734	245234	same/primary-name	Achillea erba-rotta
Achillea erba-rotta	ott:245234	-	Achillea morisiana	ncbi:282774	5144316	noinfo	null

Achillea crithmifolia	ott:3899331	=>	Achillea crithmifolia	ncbi:282732	245246	same/primary-name	Achillea crithmifolia
Achillea crithmifolia	ott:3899331	-	Achillea leptophylla	ncbi:282744	983380	noinfo	null

Achillea alpina	ott:295550	=>	Achillea alpina	ncbi:282718	295550	same/primary-name	Achillea alpina
Achillea alpina	ott:295550	-	Achillea sibirica	gbif:8291452	9000247	noinfo	null

Achillea maritima	ott:869832	=>	Achillea maritima	ncbi:1155244	869832	same/primary-name	Achillea maritima
Achillea maritima	ott:869832	-	Otanthus maritimus	ncbi:133239	195139	noinfo	null

Matricaria discoidea	ott:1029223	=>	Matricaria discoidea	ncbi:883867	1029223	same/primary-name	Matricaria discoidea
Matricaria discoidea	ott:1029223	-	Matricaria matricarioides	ncbi:56017	896512	noinfo	null

Matricaria aurea	ott:3899352	=>	Matricaria aurea	ncbi:1824872	3899352	same/parent+parent	Matricariinae|Matricariinae
Matricaria aurea	ott:3899352	-	Cotula aurea	gbif:8253673	9000221	noinfo/lineage	Matricariinae|Cotulinae

Calendula arvensis	ott:430070	=>	Calendula arvensis	ncbi:99035	430070	same/primary-name	Calendula arvensis
Calendula arvensis	ott:430070	-	Calendula tripterocarpa	ncbi:1565985	9000812	noinfo	null

Calendula suffruticosa	ott:742572	=>	Calendula suffruticosa	ncbi:1053330	742572	same/primary-name	Calendula suffruticosa
Calendula suffruticosa	ott:742572	-	Calendula tunetana	gbif:8513146	9000813	noinfo	null

Pericallis tussilaginis	ott:64839	=>	Pericallis tussilaginis	ncbi:109579	64839	same/parent+parent	Senecioninae|Senecioninae
Pericallis tussilaginis	ott:64839	-	Doronicum tussilaginis	gbif:3087430	9000833	noinfo/lineage	Senecioninae|Doroniceae

Pericallis cruenta	ott:81124	=>	Pericallis cruenta	ncbi:98709	81124	same/parent+parent	Senecioninae|Senecioninae
Pericallis cruenta	ott:81124	-	Doronicum cruentum	gbif:8410792	9000827	noinfo/lineage	Senecioninae|Doroniceae

Pericallis appendiculata	ott:812712	=>	Pericallis appendiculata	ncbi:109568	812712	same/primary-name	Pericallis appendiculata
Pericallis appendiculata	ott:812712	-	Cacalia appendiculata	gbif:8399009	9002195	noinfo	null

Pericallis multiflora	ott:964345	=>	Pericallis multiflora	ncbi:109575	964345	same/primary-name	Pericallis multiflora
Pericallis multiflora	ott:964345	-	Cineraria multiflora	gbif:3087464	9002266	noinfo	null

Pericallis hybrida	ott:3899434	=>	Pericallis hybrida	ncbi:652132	3899434	same/parent+parent	Senecioninae|Senecioninae
Pericallis hybrida	ott:3899434	-	Petasites hybridus	ncbi:278673	533782	noinfo/lineage	Senecioninae|Tussilagininae

Kleinia neriifolia	ott:65656	=>	Kleinia neriifolia	ncbi:189219	65656	same/primary-name	Kleinia neriifolia
Kleinia neriifolia	ott:65656	-	Cacalia kleinia	gbif:7637996	9002224	noinfo	null

Adenostyles glabra	ott:3899422	=>	Adenostyles glabra	ncbi:1395540	3899422	same/primary-name	Adenostyles glabra
Adenostyles glabra	ott:3899422	-	Adenostyles alpina	ncbi:462377	774365	noinfo	null

Pojarkovia pojarkovae	ott:750724	=>	Pojarkovia pojarkovae	ncbi:904463	750724	same/primary-name	Pojarkovia pojarkovae
Pojarkovia pojarkovae	ott:750724	-	Pojarkovia stenocephala	ncbi:462490	563022	noinfo	null

Packera streptanthifolia	ott:107914	=>	Packera streptanthifolia	ncbi:34243	107914	same/primary-name	Packera streptanthifolia
Packera streptanthifolia	ott:107914	-	Senecio fulgens	ncbi:405114	1034824	noinfo	null

Packera cymbalaria	ott:538714	=>	Packera cymbalaria	ncbi:34227	538714	same/primary-name	Packera cymbalaria
Packera cymbalaria	ott:538714	-	Packera heterophylla	ncbi:395296	913629	noinfo	null

Packera tomentosa	ott:637393	=>	Packera tomentosa	ncbi:34244	637393	same/primary-name	Packera tomentosa
Packera tomentosa	ott:637393	-	Packera heterophylla	ncbi:395296	913629	noinfo	null

Packera hartiana	ott:986264	=>	Packera hartiana	ncbi:98695	986264	same/primary-name	Packera hartiana
Packera hartiana	ott:986264	-	Packera quaerens	ncbi:98703	187846	noinfo	null

Jacobaea aquatica var. aquatica	ott:87714	=>	Jacobaea aquatica var. aquatica	ncbi:209397	87714	same/primary-name	Jacobaea aquatica var. aquatica
Jacobaea aquatica var. aquatica	ott:87714	-	Jacobaea aquatica	ncbi:189230	117022	noinfo	null

Jacobaea subalpina	ott:168416	=>	Jacobaea subalpina	ncbi:189250	168416	same/primary-name	Jacobaea subalpina
Jacobaea subalpina	ott:168416	-	Jacobaea arnautorum	ncbi:189245	742747	noinfo	null

Jacobaea gnaphalioides	ott:577409	=>	Jacobaea gnaphalioides	ncbi:214898	577409	same/parent+parent	Senecioninae|Senecioninae
Jacobaea gnaphalioides	ott:577409	-	Conyza gnaphalodes	gbif:5692484	9000527	noinfo/lineage	Senecioninae|North American clade

Jacobaea alpina	ott:691373	=>	Jacobaea alpina	ncbi:189227	691373	same/primary-name	Jacobaea alpina
Jacobaea alpina	ott:691373	-	Senecio cordifolius	ncbi:317283	284496	noinfo	null

Senecio muirii	ott:76296	=>	Senecio muirii	ncbi:405123	76296	same/primary-name	Senecio muirii
Senecio muirii	ott:76296	-	Caputia scaposa	ncbi:189248	742718	noinfo	null

Senecio deltoideus	ott:284505	=>	Senecio deltoideus	ncbi:317284	284505	same/primary-name	Senecio deltoideus
Senecio deltoideus	ott:284505	-	Cacalia scandens	gbif:8117545	9002240	noinfo	null

Senecio inaequidens	ott:901730	=>	Senecio inaequidens	ncbi:58524	901730	same/primary-name	Senecio inaequidens
Senecio inaequidens	ott:901730	-	Senecio linifolius	ncbi:462542	166287	noinfo	null

Senecio minimus	ott:1006645	=>	Senecio minimus	ncbi:281182	1006645	same/primary-name	Senecio minimus
Senecio minimus	ott:1006645	-	Erechtites valerianifolius	ncbi:415159	608345	noinfo	null

Gynura aurantiaca	ott:5144343	=>	Gynura aurantiaca	gbif:7613049	5144343	same/primary-name	Gynura aurantiaca
Gynura aurantiaca	ott:5144343	-	Cacalia aurantiaca	gbif:7591985	9002197	noinfo	null

Arnoglossum atriplicifolium	ott:237928	=>	Arnoglossum atriplicifolium	ncbi:422314	237928	same/primary-name	Arnoglossum atriplicifolium
Arnoglossum atriplicifolium	ott:237928	-	Adenimesa atriplicifolia	gbif:8117763	9000044	noinfo	null

Arnoglossum ovatum	ott:3899381	=>	Arnoglossum ovatum	ncbi:1488545	3899381	same/primary-name	Arnoglossum ovatum
Arnoglossum ovatum	ott:3899381	-	Conophora maxima	gbif:7807342	9005374	noinfo	null

Tephroseris frigida	ott:468413	=>	Tephroseris frigida	ncbi:395326	468413	same/primary-name	Tephroseris frigida
Tephroseris frigida	ott:468413	-	Tephroseris atropurpurea	ncbi:34222	538305	noinfo	null

Tephroseris crispa	ott:791604	=>	Tephroseris crispa	ncbi:462579	791604	same/parent+parent	Tussilagininae|Tussilagininae
Tephroseris crispa	ott:791604	-	Cineraria integrifolia	gbif:7540857	9002264	noinfo/lineage	Tussilagininae|Senecioninae

Tephroseris helenitis	ott:3899386	=>	Tephroseris helenitis	ncbi:1534674	3899386	same/primary-name	Tephroseris helenitis
Tephroseris helenitis	ott:3899386	-	Tephroseris spathulifolia	gbif:7924139	9002645	noinfo	null

Petasites japonicus	ott:47000	=>	Petasites japonicus	ncbi:186965	47000	same/primary-name	Petasites japonicus
Petasites japonicus	ott:47000	-	Petasites albus	ncbi:904458	277869	noinfo	null

Petasites paradoxus	ott:3899397	=>	Petasites paradoxus	ncbi:1395548	3899397	same/primary-name	Petasites paradoxus
Petasites paradoxus	ott:3899397	-	Petasites niveus	gbif:7571777	9002582	noinfo	null

Doronicum columnae	ott:311470	=>	Doronicum columnae	ncbi:118758	311470	same/primary-name	Doronicum columnae
Doronicum columnae	ott:311470	-	Doronicum cordatum	ncbi:98684	409581	noinfo	null

Doronicum clusii	ott:765868	=>	Doronicum clusii	ncbi:118757	765868	same/primary-name	Doronicum clusii
Doronicum clusii	ott:765868	-	Doronicum stiriacum	ncbi:1628825	9000832	noinfo	null

Doronicum oblongifolium	ott:886082	=>	Doronicum oblongifolium	ncbi:118768	886082	same/primary-name	Doronicum oblongifolium
Doronicum oblongifolium	ott:886082	-	Doronicum plantagineum	ncbi:118771	361407	noinfo	null

Doronicum austriacum	ott:983882	=>	Doronicum austriacum	ncbi:118751	983882	same/primary-name	Doronicum austriacum
Doronicum austriacum	ott:983882	-	Doronicum macrophyllum	ncbi:118766	886069	noinfo	null

Neurolaena lobata	ott:250396	=>	Neurolaena lobata	ncbi:183056	250396	same/parent+parent	Neurolaeneae|Neurolaeneae
Neurolaena lobata	ott:250396	-	Conyza lobata	gbif:8250341	9000534	noinfo/lineage	Neurolaeneae|North American clade

Thelesperma subnudum	ott:978129	=>	Thelesperma subnudum	ncbi:153160	978129	same/primary-name	Thelesperma subnudum
Thelesperma subnudum	ott:978129	-	Thelesperma windhamii	ncbi:153165	978123	noinfo	null

Thelesperma megapotamicum	ott:978132	=>	Thelesperma megapotamicum	ncbi:153168	978132	same/primary-name	Thelesperma megapotamicum
Thelesperma megapotamicum	ott:978132	-	Bidens asymmetrica	ncbi:980003	711739	noinfo	null

Cosmos bipinnatus	ott:608104	=>	Cosmos bipinnatus	ncbi:51277	608104	same/primary-name	Cosmos bipinnatus
Cosmos bipinnatus	ott:608104	-	Bidens laevis	ncbi:171344	271364	noinfo	null

Bidens beckii	ott:86789	=>	Bidens beckii	ncbi:51263	86789	same/primary-name	Bidens beckii
Bidens beckii	ott:86789	-	Megalodonta beckii	ncbi:216376	761457	noinfo	null

Bidens squarrosa	ott:271368	=>	Bidens squarrosa	ncbi:171342	271368	same/primary-name	Bidens squarrosa
Bidens squarrosa	ott:271368	-	Bidens tripartita	ncbi:51276	608098	noinfo	null

Coreopsis gladiata	ott:184415	=>	Coreopsis gladiata	ncbi:159664	184415	same/primary-name	Coreopsis gladiata
Coreopsis gladiata	ott:184415	-	Coreopsis linifolia	ncbi:278103	47911	noinfo	null

Coreopsis nuecensis	ott:789613	=>	Coreopsis nuecensis	ncbi:159673	789613	same/primary-name	Coreopsis nuecensis
Coreopsis nuecensis	ott:789613	-	Coreopsis nuecensoides	ncbi:278107	47904	noinfo	null

Coreopsis basalis	ott:840925	=>	Coreopsis basalis	ncbi:159655	840925	same/primary-name	Coreopsis basalis
Coreopsis basalis	ott:840925	-	Coreopsis wrightii	ncbi:159687	1057397	noinfo	null

Helenium pinnatifidum	ott:3900009	=>	Helenium pinnatifidum	ncbi:1448040	3900009	same/primary-name	Helenium pinnatifidum
Helenium pinnatifidum	ott:3900009	-	Helenium vernale	ncbi:1448042	9001753	noinfo	null

Gaillardia coahuilensis	ott:388654	=>	Gaillardia coahuilensis	ncbi:373158	388654	same/primary-name	Gaillardia coahuilensis
Gaillardia coahuilensis	ott:388654	-	Gaillardia mexicana	ncbi:373163	275980	noinfo	null

Gaillardia pinnatifida	ott:1015503	=>	Gaillardia pinnatifida	ncbi:373166	1015503	same/primary-name	Gaillardia pinnatifida
Gaillardia pinnatifida	ott:1015503	-	Gaillardia flava	ncbi:373160	1015517	noinfo	null

Zinnia peruviana	ott:378511	=>	Zinnia peruviana	ncbi:183299	378511	same/primary-name	Zinnia peruviana
Zinnia peruviana	ott:378511	-	Zinnia hybrida	gbif:7609851	9001889	noinfo	null

Sanvitalia procumbens	ott:633369	=>	Sanvitalia procumbens	ncbi:502543	633369	same/primary-name	Sanvitalia procumbens
Sanvitalia procumbens	ott:633369	-	Sanvitalia angustifolia	ncbi:518837	174199	noinfo	null

Sphagneticola calendulacea	ott:599499	=>	Sphagneticola calendulacea	ncbi:1117039	599499	same/primary-name	Sphagneticola calendulacea
Sphagneticola calendulacea	ott:599499	-	Wedelia chinensis	ncbi:318065	851836	noinfo	null

Eclipta prostrata	ott:189995	=>	Eclipta prostrata	ncbi:53719	189995	same/primary-name	Eclipta prostrata
Eclipta prostrata	ott:189995	-	Eclipta ciliata	gbif:8205185	9001789	noinfo	null

Acmella repens	ott:72406	=>	Acmella repens	ncbi:279740	72406	same/primary-name	Acmella repens
Acmella repens	ott:72406	-	Spilanthes beccabunga	gbif:7638732	9001839	noinfo	null

Acmella oppositifolia	ott:190001	=>	Acmella oppositifolia	ncbi:53715	190001	same/primary-name	Acmella oppositifolia
Acmella oppositifolia	ott:190001	-	Acmella repens	ncbi:279740	72406	noinfo	null

Xanthium strumarium	ott:709045	=>	Xanthium strumarium	ncbi:318068	709045	same/primary-name	Xanthium strumarium
Xanthium strumarium	ott:709045	-	Xanthium canadense	gbif:8306956	9001882	noinfo	null

Silphium compositum	ott:356402	=>	Silphium compositum	ncbi:121895	356402	same/primary-name	Silphium compositum
Silphium compositum	ott:356402	-	Silphium terebinthinaceum	ncbi:121900	750168	noinfo	null

Helianthus argophyllus	ott:769540	=>	Helianthus argophyllus	ncbi:73275	769540	same/primary-name	Helianthus argophyllus
Helianthus argophyllus	ott:769540	-	Enceliopsis argophylla	ncbi:191186	380849	noinfo	null

Helianthus hirsutus	ott:1020858	=>	Helianthus hirsutus	ncbi:73293	1020858	same/primary-name	Helianthus hirsutus
Helianthus hirsutus	ott:1020858	-	Helianthus eggertii	ncbi:73286	195531	noinfo	null

Echinacea laevigata	ott:633373	=>	Echinacea laevigata	ncbi:502541	633373	same/primary-name	Echinacea laevigata
Echinacea laevigata	ott:633373	-	Brauneria laevigata	gbif:8404254	9002687	noinfo	null

Spilanthes urens	ott:722731	=>	Spilanthes urens	ncbi:183081	722731	same/primary-name	Spilanthes urens
Spilanthes urens	ott:722731	-	Acmella repens	ncbi:279740	72406	noinfo	null

Tithonia rotundifolia	ott:143668	=>	Tithonia rotundifolia	ncbi:105388	143668	same/primary-name	Tithonia rotundifolia
Tithonia rotundifolia	ott:143668	-	Tithonia aristata	gbif:8418387	9001850	noinfo	null

Encelia californica	ott:528984	=>	Encelia californica	ncbi:183026	528984	same/primary-name	Encelia californica
Encelia californica	ott:528984	-	Encelia conspersa	ncbi:372418	743941	noinfo	null

Viguiera dentata	ott:62102	=>	Viguiera dentata	ncbi:191178	62102	same/primary-name	Viguiera dentata
Viguiera dentata	ott:62102	-	Viguiera laxa	gbif:7980012	9001871	noinfo	null

Ageratina altissima	ott:345514	=>	Ageratina altissima	ncbi:102750	345514	same/primary-name	Ageratina altissima
Ageratina altissima	ott:345514	-	Chromolaena odorata	ncbi:103745	332362	noinfo	null

Eutrochium purpureum	ott:329735	=>	Eutrochium purpureum	ncbi:102766	329735	same/primary-name	Eutrochium purpureum
Eutrochium purpureum	ott:329735	-	Cunigunda purpurea	gbif:8374454	9005384	noinfo	null

Brickellia brachyphylla	ott:3899970	=>	Brickellia brachyphylla	ncbi:1550805	3899970	same/primary-name	Brickellia brachyphylla
Brickellia brachyphylla	ott:3899970	-	Brickellia hinckleyi	ncbi:1550825	9001423	noinfo	null

Eupatorium cannabinum	ott:178312	=>	Eupatorium cannabinum	ncbi:102770	178312	same/primary-name	Eupatorium cannabinum
Eupatorium cannabinum	ott:178312	-	Eupatorium trifoliatum	gbif:7813204	9001558	noinfo	null

Eupatorium sessilifolium	ott:394749	=>	Eupatorium sessilifolium	ncbi:102779	394749	same/primary-name	Eupatorium sessilifolium
Eupatorium sessilifolium	ott:394749	-	Eupatorium truncatum	ncbi:798521	360751	noinfo	null

Eupatorium altissimum	ott:971144	=>	Eupatorium altissimum	ncbi:102769	971144	same/primary-name	Eupatorium altissimum
Eupatorium altissimum	ott:971144	-	Eupatorium saltuense	ncbi:520117	383005	noinfo	null

Liatris virgata	ott:505568	=>	Liatris virgata	ncbi:983233	505568	same/primary-name	Liatris virgata
Liatris virgata	ott:505568	-	Liatris pilosa	ncbi:983227	1082105	noinfo	null

Liatris squarrulosa	ott:505572	=>	Liatris squarrulosa	ncbi:983231	505572	same/primary-name	Liatris squarrulosa
Liatris squarrulosa	ott:505572	-	Lacinaria tracyi	gbif:7406918	9005647	noinfo	null

Liatris squarrosa	ott:505574	=>	Liatris squarrosa	ncbi:983230	505574	same/primary-name	Liatris squarrosa
Liatris squarrosa	ott:505574	-	Liatris hirsuta	ncbi:983221	1082109	noinfo	null

Liatris pilosa	ott:1082105	=>	Liatris pilosa	ncbi:983227	1082105	same/primary-name	Liatris pilosa
Liatris pilosa	ott:1082105	-	Liatris virgata	ncbi:983233	505568	noinfo	null

Liatris helleri	ott:3899928	=>	Liatris helleri	ncbi:1541242	3899928	same/primary-name	Liatris helleri
Liatris helleri	ott:3899928	-	Liatris turgida	ncbi:1541243	9001628	noinfo	null

Mikania cordifolia	ott:803876	=>	Mikania cordifolia	ncbi:1127086	803876	same/primary-name	Mikania cordifolia
Mikania cordifolia	ott:803876	-	Mikania amara	gbif:8401156	9001636	noinfo	null

Pectis ciliaris	ott:3899565	=>	Pectis ciliaris	ncbi:1477646	3899565	same/primary-name	Pectis ciliaris
Pectis ciliaris	ott:3899565	-	Pectis portoricensis	ncbi:1477690	9001996	noinfo	null

Porophyllum ruderale	ott:621466	=>	Porophyllum ruderale	ncbi:169599	621466	same/parent+parent	Tageteae|Tageteae
Porophyllum ruderale	ott:621466	-	Cacalia glandulosa	gbif:8203997	9002213	noinfo/lineage	Tageteae|Senecioninae

Tagetes erecta	ott:717584	=>	Tagetes erecta	ncbi:13708	717584	same/primary-name	Tagetes erecta
Tagetes erecta	ott:717584	-	Tagetes patula	ncbi:55843	800963	noinfo	null

Dyssodia papposa	ott:868420	=>	Dyssodia papposa	ncbi:169576	868420	same/primary-name	Dyssodia papposa
Dyssodia papposa	ott:868420	-	Tagetes pumila	gbif:8009898	9002039	noinfo	null

Flaveria brownii	ott:232444	=>	Flaveria brownii	ncbi:33111	232444	same/primary-name	Flaveria brownii
Flaveria brownii	ott:232444	-	Flaveria oppositifolia	ncbi:343903	415579	noinfo	null

Flaveria angustifolia	ott:268949	=>	Flaveria angustifolia	ncbi:163088	268949	same/primary-name	Flaveria angustifolia
Flaveria angustifolia	ott:268949	-	Flaveria campestris	ncbi:343902	415581	noinfo	null

Flaveria campestris	ott:415581	=>	Flaveria campestris	ncbi:343902	415581	same/primary-name	Flaveria campestris
Flaveria campestris	ott:415581	-	Flaveria angustifolia	ncbi:163088	268949	noinfo	null

Melampodium paludosum	ott:608330	=>	Melampodium paludosum	ncbi:415156	608330	same/primary-name	Melampodium paludosum
Melampodium paludosum	ott:608330	-	Melampodium divaricatum	ncbi:176609	481300	noinfo	null

Arnica montana	ott:942734	=>	Arnica montana	ncbi:436207	942734	same/primary-name	Arnica montana
Arnica montana	ott:942734	-	Arnica angustifolia	ncbi:436192	269346	noinfo	null

Sachsia polycephala	ott:441898	=>	Sachsia polycephala	ncbi:231634	441898	same/primary-name	Sachsia polycephala
Sachsia polycephala	ott:441898	-	Sachsia divaricata	ncbi:231633	441885	noinfo	null

Pseudoconyza viscosa	ott:622605	=>	Pseudoconyza viscosa	ncbi:313964	622605	same/parent+parent	Plucheinae|Plucheinae
Pseudoconyza viscosa	ott:622605	-	Conyza aurita	gbif:7763614	9000515	noinfo/lineage	Plucheinae|North American clade

Pterocaulon pycnostachyum	ott:4727386	=>	Pterocaulon pycnostachyum	ncbi:1548650	4727386	same/parent+parent	Plucheinae|Plucheinae
Pterocaulon pycnostachyum	ott:4727386	-	Gnaphalium undulatum	ncbi:1754130	9000995	noinfo/lineage	Plucheinae|Gnaphalieae

Pluchea odorata	ott:3899051	=>	Pluchea odorata	ncbi:1548633	3899051	same/parent+parent	Plucheinae|Plucheinae
